,Unnamed: 0,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
1071,1071,2024-12-30,2013-08-25,within a day,50.0,31%,f,4,4,t,t,59.30492,17.97613,Private room in rental unit,Private room,1,1.5,1.5 shared baths,1.0,1.0,218.0,180,1125,180,180,1125,1125,t,28,58,88,363,2024-12-30,10,1,0,2019-12-31,2024-08-14,4.6,4.8,4.1,4.9,4.8,4.7,4.4,,f,4,0,4,0
1072,1072,2024-12-30,2017-05-17,within an hour,91.0,100%,t,1,2,t,t,59.32282,18.07388,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,617.0,2,14,1,2,1125,1125,t,12,14,14,14,2024-12-30,371,91,7,2018-09-20,2024-12-24,4.95,4.95,4.95,4.96,4.92,4.99,4.93,,t,1,0,1,0
1073,1073,2024-12-30,2018-09-03,,,100%,t,2,2,t,t,59.29629,18.01094,Private room in rental unit,Private room,1,,1 shared bath,,,,2,14,2,2,1125,1125,t,0,0,0,0,2024-12-30,21,4,0,2019-04-25,2024-04-17,5.0,5.0,5.0,5.0,4.95,4.86,4.81,,f,1,0,1,0
1080,1080,2024-12-30,2018-09-26,within an hour,100.0,100%,f,1,1,t,t,59.31085,18.09414,Private room in rental unit,Private room,3,1.5,1.5 shared baths,1.0,1.0,700.0,2,14,2,2,14,14,t,0,4,4,14,2024-12-30,47,1,0,2018-10-07,2024-10-20,4.7,4.94,4.72,4.91,4.85,4.68,4.68,,f,1,0,1,0
1082,1082,2024-12-30,2016-03-14,within a day,70.0,4%,f,10,12,t,t,59.30819,18.10901,Private room in rental unit,Private room,1,,1 bath,,,,1,130,1,1,130,130,t,28,58,88,178,2024-12-30,1,0,0,2018-10-21,2018-10-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,10,3,7,0
1088,1088,2024-12-30,2011-10-15,within an hour,100.0,98%,t,2,2,t,t,59.3332,18.04706,Private room in condo,Private room,2,,1.5 shared baths,1.0,,,1,1125,1,1,1125,1125,t,23,53,75,344,2024-12-30,404,96,5,2018-11-06,2024-12-16,4.91,4.91,4.89,4.92,4.94,4.95,4.82,,f,2,0,2,0
1091,1091,2024-12-30,2018-07-09,within an hour,100.0,99%,f,6,7,t,f,59.31652,18.08297,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,667.0,1,90,1,1,90,90,t,25,41,65,320,2024-12-30,26,2,1,2018-11-11,2024-12-13,4.04,4.58,4.31,4.77,4.19,4.58,3.92,,t,6,0,6,0
1094,1094,2024-12-30,2013-01-02,,,71%,f,2,5,t,t,59.34282,18.07439,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,950.0,4,40,4,4,40,40,t,28,58,88,88,2024-12-30,21,4,0,2018-12-09,2024-09-08,5.0,5.0,5.0,5.0,4.95,5.0,4.86,,f,2,0,2,0
1095,1095,2024-12-30,2014-12-04,within a few hours,100.0,100%,f,1,5,t,t,59.347354888916016,18.10710334777832,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,1.0,805.0,1,29,1,1,29,29,t,0,27,57,228,2024-12-30,25,4,0,2019-02-09,2024-06-17,4.92,4.96,4.92,4.96,4.92,4.84,4.8,,f,1,0,1,0
1097,1097,2024-12-30,2014-09-16,,,,f,3,4,t,t,59.34081,18.06068,Private room in loft,Private room,2,,1 shared bath,,,,3,1125,3,4,1125,1125,t,0,0,0,0,2024-12-30,4,0,0,2022-07-21,2022-08-08,5.0,5.0,4.75,5.0,5.0,5.0,5.0,,f,2,0,2,0
1099,1099,2024-12-30,2018-11-15,,,,f,1,1,t,f,59.4134,17.91931,Private room in rental unit,Private room,1,,1 shared bath,,,,1,21,1,1,21,21,f,0,0,0,0,2024-12-30,9,0,0,2018-11-27,2020-01-24,4.89,4.89,4.89,4.89,4.89,4.78,5.0,,f,1,0,1,0
1108,1108,2024-12-30,2014-02-21,within an hour,100.0,83%,t,1,4,t,t,59.31574,18.03855,Private room in rental unit,Private room,1,1.5,1.5 shared baths,1.0,1.0,400.0,10,90,10,10,90,90,t,27,31,32,95,2024-12-30,18,9,1,2022-02-28,2024-12-12,4.94,5.0,4.83,4.89,5.0,5.0,4.89,,f,1,0,1,0
1132,1132,2024-12-30,2018-12-29,within a few hours,100.0,94%,t,1,1,t,t,59.31256,18.0576,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,2.0,590.0,3,1125,1,4,1125,1125,t,2,2,24,299,2024-12-30,156,27,0,2019-01-09,2024-10-19,4.81,4.83,4.85,4.78,4.82,4.91,4.83,,f,1,0,1,0
1145,1145,2024-12-30,2019-01-05,,,,f,1,3,t,t,59.28741,18.09433,Private room in rental unit,Private room,2,,1 shared bath,,,,2,30,2,2,30,30,t,0,0,0,0,2024-12-30,13,0,0,2019-01-27,2022-07-06,4.85,4.92,4.92,4.85,4.69,4.62,4.85,,f,1,0,1,0
1149,1149,2024-12-30,2018-09-13,,,100%,f,1,2,t,t,59.27979,18.06945,Private room in rental unit,Private room,4,1.0,1 shared bath,1.0,4.0,450.0,1,1125,1,1,1125,1125,t,0,0,0,1,2024-12-30,195,0,0,2019-02-04,2022-09-25,4.35,4.52,4.49,4.5,4.61,4.53,4.46,,t,1,0,1,0
1150,1150,2024-12-30,2018-03-13,,,,f,2,2,t,t,59.29589,17.92792,Private room in rental unit,Private room,3,,1.5 shared baths,,,,300,300,300,300,300,300,t,30,60,90,90,2024-12-30,4,0,0,2019-09-08,2019-10-17,5.0,5.0,4.75,5.0,5.0,5.0,5.0,,f,2,0,2,0
1162,1162,2024-12-30,2016-06-12,within an hour,100.0,90%,t,1,1,t,t,59.36752,17.86346,Private room in condo,Private room,2,,1 shared bath,,,,2,21,2,2,1125,1125,t,1,1,1,4,2024-12-30,129,12,0,2019-02-24,2024-11-18,4.86,4.88,4.73,4.88,4.89,4.64,4.82,,f,1,0,1,0
1163,1163,2024-12-30,2011-08-30,within an hour,90.0,85%,f,4,5,t,t,59.3043,18.08356,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,714.0,3,60,3,3,60,60,t,22,22,30,30,2024-12-30,49,16,1,2019-03-25,2024-12-02,4.98,4.92,5.0,4.96,5.0,4.88,4.94,,f,4,1,3,0
1169,1169,2024-12-30,2018-02-21,within an hour,100.0,100%,f,6,9,t,t,59.27848,18.00201,Private room in rental unit,Private room,3,,1 bath,,,,1,1125,1,1,1125,1125,t,30,60,90,365,2024-12-30,1,1,0,2024-05-19,2024-05-19,4.0,4.0,3.0,4.0,4.0,5.0,4.0,,t,3,0,3,0
1173,1173,2024-12-30,2013-03-12,,,,f,5,7,t,t,59.27635,18.13223,Private room in guesthouse,Private room,1,,1 bath,1.0,,,30,77,30,30,1125,1125,t,23,53,83,83,2024-12-30,0,0,0,,,,,,,,,,,f,4,0,4,0
1190,1190,2024-12-30,2018-07-31,within an hour,100.0,100%,t,1,1,t,t,59.31005,18.01596,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,344.0,1,1125,1,1,1125,1125,t,0,11,32,305,2024-12-30,175,65,4,2019-03-15,2024-12-11,4.87,4.92,4.92,4.9,4.85,4.71,4.85,,t,1,0,1,0
1191,1191,2024-12-30,2016-07-07,within an hour,100.0,100%,f,2,3,t,t,59.34111,18.02783,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,480.0,150,730,150,150,730,730,t,23,23,23,200,2024-12-30,5,1,0,2019-08-10,2024-08-11,4.6,4.6,3.8,5.0,5.0,5.0,4.2,,f,2,0,2,0
1193,1193,2024-12-30,2014-05-10,,,,f,2,2,t,t,59.27986,18.13811,Private room in rental unit,Private room,2,,1.5 shared baths,,,,1,7,1,1,7,7,t,0,0,0,0,2024-12-30,13,0,0,2019-05-03,2019-08-22,4.92,4.92,4.85,4.85,5.0,5.0,4.85,,f,1,0,1,0
1197,1197,2024-12-30,2015-02-05,within an hour,100.0,100%,f,2,2,t,t,59.27347,17.99883,Private room in home,Private room,2,,1.5 baths,2.0,,,2,1125,2,2,1125,1125,t,0,0,0,0,2024-12-30,3,0,0,2019-04-14,2023-09-01,5.0,4.67,5.0,5.0,5.0,5.0,5.0,,t,2,1,1,0
1201,1201,2024-12-30,2013-01-10,within a day,80.0,68%,f,1,2,t,t,59.29599,18.05691,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,503.0,3,30,3,3,30,30,t,22,52,67,157,2024-12-30,141,30,2,2019-11-03,2024-12-15,4.99,4.99,4.99,4.99,4.99,4.89,4.97,,f,1,0,1,0
1207,1207,2024-12-30,2019-03-25,,,0%,f,1,1,t,t,59.40862,17.92409,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,350.0,1,1125,1,1,1125,1125,t,29,59,89,179,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
1211,1211,2024-12-30,2016-06-07,within a day,100.0,7%,f,3,4,t,t,59.3383,18.05443,Private room in rental unit,Private room,1,,1 shared bath,,,,1,700,1,1,700,700,t,0,28,58,333,2024-12-30,2,0,0,2019-08-31,2021-02-28,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,f,1,0,1,0
1216,1216,2024-12-30,2018-09-08,,,,,2,2,t,t,59.29848,17.97072,Private room in villa,Private room,2,,1 private bath,2.0,,,2,1125,2,2,1125,1125,t,0,0,0,0,2024-12-30,19,0,0,2019-05-24,2019-10-20,4.89,4.89,4.95,5.0,5.0,4.74,4.84,,t,1,0,1,0
1228,1228,2024-12-30,2013-05-06,,,100%,f,4,6,t,t,59.35209,18.06096,Private room in rental unit,Private room,2,,1.5 shared baths,,,,5,30,5,5,1125,1125,t,0,0,0,0,2024-12-30,29,3,0,2019-05-01,2024-08-25,4.97,4.97,4.9,4.93,5.0,4.76,4.83,,f,1,0,1,0
1239,1239,2024-12-30,2013-03-12,,,,f,5,7,t,t,59.27504,18.1335,Private room in rental unit,Private room,1,,1 shared bath,,,,7,61,7,7,61,61,t,30,60,90,90,2024-12-30,1,0,0,2021-06-01,2021-06-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,4,0,4,0
1245,1245,2024-12-30,2019-04-28,,,0%,f,1,1,t,f,59.31263,18.09361,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,500.0,7,11,7,7,11,11,t,23,53,83,83,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
1247,1247,2024-12-30,2016-01-10,within an hour,100.0,81%,f,1,1,t,t,59.3084,18.08029,Private room in condo,Private room,2,,1.5 baths,,,,2,30,2,2,30,30,t,0,0,0,0,2024-12-30,47,15,0,2019-05-22,2024-10-09,4.87,4.94,4.96,4.96,4.98,4.96,4.72,,f,1,0,1,0
1252,1252,2024-12-30,2015-06-16,,,56%,f,1,2,t,t,59.28679,17.98546,Private room in home,Private room,1,2.0,2 shared baths,1.0,1.0,650.0,1,1125,1,1,1125,1125,t,30,60,90,365,2024-12-30,5,3,0,2023-05-11,2024-05-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0
1253,1253,2024-12-30,2019-05-18,,,100%,f,1,1,t,t,59.32506,18.00835,Private room in rental unit,Private room,6,,2 baths,3.0,,,4,45,4,4,1125,1125,t,0,0,0,0,2024-12-30,17,1,0,2019-07-16,2024-05-19,5.0,4.94,5.0,5.0,5.0,5.0,4.94,,f,1,0,1,0
1254,1254,2024-12-30,2019-04-02,,,100%,f,2,3,t,t,59.2593,18.11869,Private room in home,Private room,2,,2 shared baths,,,,1,1125,1,1,1125,1125,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,t,2,1,1,0
1255,1255,2024-12-30,2017-01-09,within an hour,100.0,100%,t,1,1,t,t,59.27694,18.00316,Private room in villa,Private room,2,1.0,1 private bath,1.0,1.0,400.0,5,30,5,5,30,30,t,0,0,13,88,2024-12-30,158,23,2,2019-06-18,2024-12-21,4.85,4.91,4.83,4.88,4.85,4.86,4.89,,f,1,0,1,0
1259,1259,2024-12-30,2015-06-06,,,0%,f,2,4,t,f,59.33227,18.03643,Private room in bed and breakfast,Private room,2,,1 bath,,,,10,1125,10,10,1125,1125,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,2,0,2,0
1266,1266,2024-12-30,2019-05-15,within a few hours,100.0,79%,f,1,2,t,t,59.31965,18.06476,Private room in loft,Private room,1,1.5,1.5 shared baths,1.0,0.0,950.0,2,14,2,2,14,14,t,10,40,70,70,2024-12-30,112,5,0,2019-06-03,2024-06-25,4.77,4.81,4.96,4.83,4.86,4.96,4.79,,f,1,0,1,0
1280,1280,2024-12-30,2015-07-25,,,,f,1,1,t,t,59.33923,18.05043,Private room in rental unit,Private room,1,,1.5 shared baths,,,,2,30,2,2,30,30,t,0,0,0,0,2024-12-30,45,0,0,2019-06-16,2021-07-02,4.91,5.0,4.78,4.98,5.0,4.98,4.82,,f,1,0,1,0
1294,1294,2024-12-30,2013-07-31,within a day,60.0,61%,f,1,4,t,t,59.31377410888672,18.0811824798584,Private room in rental unit,Private room,1,,1.5 shared baths,,,,4,30,4,4,30,30,t,0,0,0,0,2024-12-30,36,22,0,2019-06-28,2024-11-25,4.97,5.0,4.94,4.92,4.94,4.97,4.89,,f,1,0,1,0
1325,1325,2024-12-30,2015-06-06,,,0%,f,2,4,t,f,59.33232,18.03643,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,400.0,15,1125,15,15,1125,1125,t,6,6,6,272,2024-12-30,21,0,0,2019-07-09,2020-04-30,4.81,4.71,4.71,4.76,4.71,4.76,4.76,,f,2,0,2,0
1326,1326,2024-12-30,2019-07-03,within a few hours,100.0,74%,t,2,3,t,t,59.31632,18.07256,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,1157.0,3,730,1,1,730,730,t,17,30,43,317,2024-12-30,86,14,0,2019-08-04,2024-09-07,4.85,4.84,4.76,4.9,4.95,4.98,4.76,,f,2,0,2,0
1331,1331,2024-12-30,2015-09-02,,,95%,t,2,2,t,t,59.30446,18.08901,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,1.0,875.0,2,4,2,2,1125,1125,t,16,46,47,53,2024-12-30,79,14,0,2019-07-09,2024-09-10,4.91,4.91,4.95,4.86,4.95,4.84,4.9,,f,1,0,1,0
1337,1337,2024-12-30,2017-11-25,within an hour,100.0,11%,f,1,2,t,t,59.29459,17.99186,Private room in rental unit,Private room,1,,1.5 shared baths,,,,10,1125,10,10,1125,1125,t,30,60,90,365,2024-12-30,17,0,0,2019-10-02,2023-05-14,4.76,4.71,4.65,4.76,4.53,4.47,4.82,,f,1,0,1,0
1339,1339,2024-12-30,2015-07-09,,,86%,f,1,4,t,t,59.29282,17.92244,Private room in villa,Private room,2,1.5,1.5 baths,1.0,1.0,699.0,2,1125,2,2,1125,1125,t,29,59,89,179,2024-12-30,14,9,0,2019-10-02,2024-09-01,4.71,4.64,4.93,4.86,4.79,4.79,4.64,,f,1,0,1,0
1349,1349,2024-12-30,2012-07-17,,,0%,f,1,1,t,t,59.31308,18.08281,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,2.0,700.0,4,1125,4,4,1125,1125,t,23,53,83,113,2024-12-30,5,0,0,2019-08-08,2019-10-30,5.0,5.0,5.0,5.0,4.8,5.0,5.0,,f,1,0,1,0
1361,1361,2024-12-30,2014-02-08,within a few hours,100.0,49%,t,1,3,t,t,59.33818,18.05039,Private room in rental unit,Private room,3,1.0,1 shared bath,1.0,3.0,700.0,1,14,1,1,14,14,t,0,1,7,102,2024-12-30,10,10,3,2024-05-18,2024-12-16,5.0,5.0,4.9,4.8,5.0,5.0,5.0,,f,1,0,1,0
1362,1362,2024-12-30,2019-07-17,,,,f,2,6,t,f,59.40491,17.94101,Private room in rental unit,Private room,4,,1 shared bath,2.0,,,7,366,2,2,366,366,,0,0,0,0,2024-12-30,3,0,0,2019-07-27,2019-10-28,5.0,5.0,4.33,5.0,5.0,5.0,5.0,,f,2,0,2,0
1363,1363,2024-12-30,2014-03-10,within an hour,100.0,100%,f,1,1,t,f,59.28736,18.09196,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,649.0,1,7,1,1,1125,1125,t,0,0,0,0,2024-12-30,49,1,0,2019-07-22,2024-05-20,4.96,4.98,4.98,4.98,4.96,4.92,4.94,,f,1,0,1,0
1365,1365,2024-12-30,2019-07-17,,,,f,2,6,t,f,59.40372,17.94157,Private room in rental unit,Private room,4,,1 shared bath,2.0,,,7,1125,7,7,1125,1125,,0,0,0,0,2024-12-30,1,0,0,2019-10-06,2019-10-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,0,2,0
1367,1367,2024-12-30,2014-03-16,within an hour,100.0,100%,f,7,7,t,t,59.31151,18.07976,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,1.0,1529.0,2,10,2,2,1125,1125,t,29,59,83,347,2024-12-30,177,42,2,2019-07-28,2024-12-15,4.77,4.8,4.37,4.87,4.89,4.92,4.71,,f,1,0,1,0
1369,1369,2024-12-30,2014-02-27,,,,f,1,2,t,f,59.33619,18.01409,Private room in rental unit,Private room,3,0.0,0 shared baths,0.0,0.0,3000.0,2,7,2,2,7,7,t,30,60,90,90,2024-12-30,2,0,0,2019-07-29,2019-08-16,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,t,1,0,1,0
1370,1370,2024-12-30,2010-03-22,within a day,86.0,58%,f,1,1,t,t,59.31697,18.07716,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,990.0,3,30,3,3,30,30,t,25,50,80,170,2024-12-30,53,16,0,2019-08-01,2024-10-22,4.98,4.96,4.94,4.94,4.94,5.0,4.91,,f,1,0,1,0
1371,1371,2024-12-30,2019-07-22,,,,f,1,2,t,f,59.26088,18.05091,Private room in rental unit,Private room,1,,1 shared bath,,,,1,1125,1,1,1125,1125,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
1378,1378,2024-12-30,2019-07-31,within an hour,100.0,100%,f,1,1,t,t,59.30297,18.01103,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,1.0,580.0,1,730,1,1,730,730,t,30,58,85,360,2024-12-30,49,3,0,2019-08-04,2024-08-18,4.69,4.67,4.63,4.98,4.84,4.94,4.76,,t,1,0,1,0
1383,1383,2024-12-30,2017-07-14,,,,f,1,1,t,t,59.36555,17.83588,Private room in rental unit,Private room,2,,1 shared bath,,,,3,90,3,3,90,90,t,0,0,0,0,2024-12-30,7,0,0,2019-09-01,2020-09-30,5.0,5.0,5.0,5.0,5.0,4.86,5.0,,f,1,0,1,0
1386,1386,2024-12-30,2019-08-08,,,,f,1,2,t,f,59.28853,18.01126,Private room in rental unit,Private room,1,,1 shared bath,,,,1,5,1,1,5,5,,0,0,0,0,2024-12-30,1,0,0,2022-08-25,2022-08-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,f,1,0,1,0
1390,1390,2024-12-30,2013-07-02,within a day,100.0,94%,f,3,7,t,t,59.33905,18.08071,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,795.0,30,180,30,30,180,180,t,28,58,88,90,2024-12-30,30,2,0,2019-08-25,2024-09-20,4.87,4.83,4.83,4.83,4.83,4.93,4.83,,f,2,0,2,0
1392,1392,2024-12-30,2018-04-07,,,0%,f,1,1,t,t,59.34,18.00622,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,700.0,2,31,2,2,31,31,t,28,58,88,118,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
1395,1395,2024-12-30,2017-08-01,within a few hours,100.0,100%,t,1,1,t,t,59.33941,18.03153,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,1100.0,2,14,1,2,1125,1125,t,10,16,28,28,2024-12-30,43,12,0,2021-08-27,2024-10-01,4.98,4.95,5.0,4.98,5.0,4.95,4.88,,t,1,0,1,0
1397,1397,2024-12-30,2018-07-12,,,,f,1,1,t,t,59.36901,17.91683,Private room in home,Private room,1,,1 shared bath,0.0,,,7,7,7,7,7,7,t,28,58,88,363,2024-12-30,0,0,0,,,,,,,,,,,t,1,0,1,0
1401,1401,2024-12-30,2019-09-02,within an hour,100.0,100%,t,1,1,t,t,59.29478,18.09364,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,576.0,2,7,2,2,7,7,t,21,39,69,69,2024-12-30,140,23,1,2019-09-16,2024-12-26,4.97,4.96,5.0,4.98,4.99,4.96,4.95,,f,1,0,1,0
1406,1406,2024-12-30,2013-05-03,,,92%,f,3,3,t,t,59.32859,18.0417,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,850.0,2,28,2,2,28,28,t,29,59,89,244,2024-12-30,27,17,0,2023-04-21,2024-09-05,4.96,4.93,4.78,4.89,4.93,4.96,4.85,,f,3,1,2,0
1408,1408,2024-12-30,2018-03-13,,,,f,2,2,t,t,59.29372,17.9279,Private room in rental unit,Private room,3,,1 shared bath,,,,300,300,300,300,300,300,t,30,60,90,90,2024-12-30,1,0,0,2019-12-01,2019-12-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,0,2,0
1413,1413,2024-12-30,2012-01-14,,,32%,f,2,3,t,t,59.311092,18.025944,Private room in rental unit,Private room,1,2.0,2 baths,4.0,4.0,1000.0,1,365,1,1,365,365,t,30,60,90,180,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
1420,1420,2024-12-30,2015-03-08,,,,f,1,3,t,f,59.30273,18.10358,Private room in rental unit,Private room,1,,1 shared bath,,,,1,6,1,1,6,6,t,0,0,0,0,2024-12-30,1,0,0,2021-01-17,2021-01-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0
1421,1421,2024-12-30,2014-06-08,,,,f,3,3,t,t,59.3138,18.08226,Private room in rental unit,Private room,2,,1 shared bath,,,,1,1125,1,1,1125,1125,t,0,0,0,0,2024-12-30,4,0,0,2019-10-27,2019-11-12,4.75,4.5,4.75,4.5,4.5,4.75,4.75,,f,2,1,1,0
1424,1424,2024-12-30,2014-07-07,within an hour,100.0,75%,f,1,1,t,t,59.348,18.03703,Private room in rental unit,Private room,2,,1.5 baths,2.0,,,3,200,3,3,200,200,t,6,6,6,6,2024-12-30,7,2,1,2021-08-07,2024-12-15,4.86,4.71,5.0,5.0,4.86,4.71,4.71,,f,1,0,1,0
1433,1433,2024-12-30,2013-11-17,within a few hours,100.0,100%,t,1,1,t,t,59.24423,18.09563,Private room in condo,Private room,4,1.5,1.5 shared baths,2.0,3.0,520.0,2,14,2,2,14,14,t,24,54,82,152,2024-12-30,54,11,0,2022-04-15,2024-09-03,4.96,4.98,5.0,4.98,4.98,4.94,4.96,,f,1,0,1,0
1438,1438,2024-12-30,2019-10-25,within a day,100.0,100%,f,1,2,t,t,59.31707,18.06942,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,990.0,1,1125,1,1,1125,1125,t,28,58,88,363,2024-12-30,1,0,0,2020-02-07,2020-02-07,5.0,5.0,5.0,5.0,4.0,4.0,4.0,,f,1,0,1,0
1439,1439,2024-12-30,2016-05-15,within a day,100.0,56%,t,2,2,t,t,59.33454,18.08692,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,0.0,910.0,2,130,2,2,130,130,t,0,20,50,50,2024-12-30,47,17,1,2019-11-24,2024-12-01,4.87,4.94,4.89,4.79,4.94,4.96,4.85,,f,2,1,1,0
1440,1440,2024-12-30,2019-10-28,,,50%,f,2,2,t,t,59.31077,18.06552,Private room in rental unit,Private room,1,,1 shared bath,,,,2,5,2,2,5,5,t,0,0,0,0,2024-12-30,5,0,0,2020-09-05,2023-08-21,5.0,5.0,5.0,4.8,5.0,5.0,5.0,,f,1,0,1,0
1446,1446,2024-12-30,2016-07-07,within an hour,100.0,100%,f,2,3,t,t,59.34138,18.02927,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,450.0,180,700,180,180,700,700,t,0,0,0,199,2024-12-30,4,0,0,2020-02-26,2021-08-28,4.5,4.5,4.5,4.75,4.75,5.0,4.75,,f,2,0,2,0
1455,1455,2024-12-30,2014-04-11,,,100%,f,3,3,t,t,59.301795627481226,18.10330820083618,Private room in rental unit,Private room,2,,Private half-bath,,,,7,30,7,7,30,30,t,0,0,0,0,2024-12-30,6,0,0,2019-12-23,2023-08-13,5.0,4.83,4.83,5.0,4.83,5.0,4.67,,f,1,0,1,0
1458,1458,2024-12-30,2016-08-01,,,80%,f,1,1,t,t,59.31252,18.06428,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,690.0,5,30,5,5,30,30,t,0,14,19,19,2024-12-30,39,15,0,2019-12-04,2024-08-10,4.87,4.92,4.87,4.87,4.87,4.92,4.87,,f,1,0,1,0
1463,1463,2024-12-30,2013-11-26,,,,f,1,2,t,f,59.27436,18.08095,Private room in rental unit,Private room,2,,1.5 shared baths,,,,4,1125,4,4,1125,1125,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
1464,1464,2024-12-30,2016-04-19,,,,f,1,1,t,t,59.36245,17.94766,Private room in rental unit,Private room,3,,1 shared bath,,,,1,1125,1,1,1125,1125,t,0,0,0,0,2024-12-30,17,0,0,2020-01-12,2022-08-14,5.0,5.0,4.88,5.0,5.0,4.82,5.0,,f,1,0,1,0
1468,1468,2024-12-30,2019-03-27,within a day,100.0,63%,f,1,1,t,t,59.28378770878158,17.922668994358922,Private room in rental unit,Private room,3,1.0,1 shared bath,1.0,1.0,409.0,3,365,3,3,365,365,t,28,58,88,88,2024-12-30,12,3,0,2023-05-11,2024-09-01,5.0,5.0,4.92,4.75,5.0,4.92,5.0,,f,1,0,1,0
1471,1471,2024-12-30,2019-05-06,within an hour,94.0,100%,t,8,11,t,t,59.31894,18.06008,Room in hotel,Private room,1,,0 baths,1.0,,,1,14,1,1,14,14,t,23,53,82,354,2024-12-30,245,101,3,2020-01-05,2024-12-20,4.91,4.92,4.92,4.91,4.94,4.88,4.86,,t,8,0,8,0
1473,1473,2024-12-30,2019-05-06,within an hour,94.0,100%,t,8,11,t,t,59.31972,18.05856,Room in hotel,Private room,2,0.0,0 baths,1.0,1.0,1275.0,1,14,1,1,14,14,t,22,52,78,348,2024-12-30,72,15,0,2020-02-25,2024-10-31,4.78,4.88,4.9,4.9,4.9,4.85,4.75,,t,8,0,8,0
1474,1474,2024-12-30,2019-05-06,within an hour,94.0,100%,t,8,11,t,t,59.31973,18.05824,Room in hotel,Private room,3,0.0,0 baths,1.0,2.0,1275.0,1,14,1,1,14,14,t,23,53,80,346,2024-12-30,46,25,0,2023-05-06,2024-10-11,4.89,4.83,4.89,4.89,4.93,4.87,4.83,,t,8,0,8,0
1475,1475,2024-12-30,2019-05-06,within an hour,94.0,100%,t,8,11,t,t,59.31918,18.05997,Room in hotel,Private room,1,1.0,1 bath,1.0,1.0,1382.0,1,14,1,1,14,14,t,15,44,72,322,2024-12-30,13,5,0,2019-12-03,2024-11-01,4.85,4.77,4.77,4.92,4.85,4.92,4.77,,t,8,0,8,0
